sample_id,source,is_hallucination,D_hat,coh_star,r_LZ,asv_score,text_length,num_tokens,llm_model,n_tokens,r_lz_normalized
halueval_qa_1824,halueval,True,0.5,0.3225806451612903,0.6451612903225806,0.7666666666666666,117,31,gpt-4-turbo-preview,18,1.0
halueval_qa_1825,halueval,True,0.5,0.3125,0.7265625,0.73125,131,32,gpt-4-turbo-preview,23,1.0
halueval_qa_1826,halueval,False,0.5,0.3333333333333333,0.6203703703703703,0.7666666666666666,124,27,gpt-4-turbo-preview,20,1.0
halueval_qa_1827,halueval,True,0.5,0.2580645161290322,0.7096774193548387,0.7188172043010752,131,31,gpt-4-turbo-preview,24,1.0
halueval_qa_1828,halueval,False,0.5,0.5,0.7430555555555556,0.7092592592592591,109,18,gpt-4-turbo-preview,14,1.0
halueval_qa_1829,halueval,True,0.5,0.3617021276595745,0.6156914893617021,0.7666666666666666,495,94,gpt-4-turbo-preview,82,1.0
halueval_qa_1830,halueval,True,0.5,0.35,0.875,0.5333333333333332,89,20,gpt-4-turbo-preview,15,1.0
halueval_qa_1831,halueval,False,0.5,0.3333333333333333,0.6742424242424242,0.7666666666666666,149,33,gpt-4-turbo-preview,22,1.0
halueval_qa_1832,halueval,False,0.5,0.3103448275862069,0.7413793103448276,0.711494252873563,110,29,gpt-4-turbo-preview,21,1.0
halueval_qa_1833,halueval,True,0.5,0.3243243243243243,0.6165540540540541,0.7666666666666666,338,74,gpt-4-turbo-preview,50,1.0
halueval_qa_1834,halueval,True,0.5,0.2972972972972973,0.7702702702702703,0.6707207207207206,146,37,gpt-4-turbo-preview,29,1.0
halueval_qa_1835,halueval,True,0.5,0.25,0.7946428571428571,0.5988095238095239,147,28,gpt-4-turbo-preview,22,1.0
halueval_qa_1836,halueval,True,0.5724739266490967,0.3308550185873606,0.5278810408921933,0.7835772495514559,1095,269,gpt-4-turbo-preview,163,1.0
halueval_qa_1837,halueval,False,0.5,0.25,0.7159090909090909,0.7037878787878786,216,44,gpt-4-turbo-preview,33,1.0
halueval_qa_1838,halueval,True,0.5,0.3214285714285714,0.75,0.7,155,28,gpt-4-turbo-preview,24,1.0
halueval_qa_1839,halueval,False,0.5,0.3157894736842105,0.7763157894736842,0.6649122807017543,90,19,gpt-4-turbo-preview,15,1.0
halueval_qa_1840,halueval,True,0.5,0.3103448275862069,0.7370689655172413,0.7172413793103449,95,29,gpt-4-turbo-preview,18,1.0
halueval_qa_1841,halueval,False,0.5,0.3448275862068966,0.6120689655172413,0.7666666666666666,264,58,gpt-4-turbo-preview,48,1.0
halueval_qa_1842,halueval,True,0.5,0.4473684210526316,0.8289473684210527,0.594736842105263,148,38,gpt-4-turbo-preview,25,1.0
halueval_qa_1843,halueval,True,0.5561312028708797,0.3103448275862069,0.5800492610837439,0.7797639473365386,832,203,gpt-4-turbo-preview,132,1.0
halueval_qa_1844,halueval,False,0.5,0.2916666666666667,0.6510416666666666,0.7597222222222222,94,24,gpt-4-turbo-preview,15,1.0
halueval_qa_1845,halueval,True,0.5,0.2592592592592592,0.7314814814814815,0.6907407407407407,123,27,gpt-4-turbo-preview,22,1.0
halueval_qa_1846,halueval,True,0.5,0.3205128205128205,0.5881410256410257,0.7666666666666666,401,78,gpt-4-turbo-preview,67,1.0
halueval_qa_1847,halueval,False,0.5,0.3382352941176471,0.6691176470588235,0.7666666666666666,342,68,gpt-4-turbo-preview,54,1.0
halueval_qa_1848,halueval,False,0.5,0.3,0.7375,0.7166666666666666,117,30,gpt-4-turbo-preview,19,1.0
halueval_qa_1849,halueval,False,0.5,0.4210526315789473,0.6973684210526315,0.7666666666666666,87,19,gpt-4-turbo-preview,13,1.0
halueval_qa_1850,halueval,False,0.5,0.375,0.70703125,0.7572916666666667,150,32,gpt-4-turbo-preview,25,1.0
halueval_qa_1851,halueval,False,0.5,0.3,0.725,0.7333333333333334,103,20,gpt-4-turbo-preview,15,1.0
halueval_qa_1852,halueval,False,0.5,0.2727272727272727,0.6988636363636364,0.7439393939393939,78,22,gpt-4-turbo-preview,16,1.0
halueval_qa_1853,halueval,False,0.5,0.2727272727272727,0.7234848484848485,0.7126262626262625,125,33,gpt-4-turbo-preview,18,1.0
halueval_qa_1854,halueval,True,0.5,0.4444444444444444,0.6134259259259259,0.7666666666666666,575,108,gpt-4-turbo-preview,89,1.0
halueval_qa_1855,halueval,True,0.5,0.4333333333333333,0.5458333333333333,0.7666666666666666,389,90,gpt-4-turbo-preview,73,1.0
halueval_qa_1856,halueval,True,0.5,0.2941176470588235,0.7316176470588235,0.719607843137255,148,34,gpt-4-turbo-preview,23,1.0
halueval_qa_1857,halueval,True,0.5,0.35,0.8,0.6333333333333332,84,20,gpt-4-turbo-preview,15,1.0
halueval_qa_1858,halueval,False,0.5,0.3473684210526316,0.5960526315789474,0.7666666666666666,406,95,gpt-4-turbo-preview,72,1.0
halueval_qa_1859,halueval,True,0.5,0.3181818181818182,0.7840909090909091,0.6545454545454545,94,22,gpt-4-turbo-preview,15,1.0
halueval_qa_1860,halueval,True,0.5,0.2647058823529412,0.6985294117647058,0.7372549019607844,134,34,gpt-4-turbo-preview,21,1.0
halueval_qa_1861,halueval,True,0.5,0.3636363636363636,0.4928977272727273,0.7666666666666666,1224,264,gpt-4-turbo-preview,195,1.0
halueval_qa_1862,halueval,True,0.5,0.3793103448275862,0.8232758620689655,0.6022988505747126,131,29,gpt-4-turbo-preview,21,1.0
halueval_qa_1863,halueval,False,0.5,0.2307692307692307,0.6418269230769231,0.708974358974359,224,52,gpt-4-turbo-preview,41,1.0
halueval_qa_1864,halueval,True,0.5,0.3076923076923077,0.9326923076923076,0.4564102564102563,57,13,gpt-4-turbo-preview,12,1.0
halueval_qa_1865,halueval,False,0.5,0.36,0.75,0.7,149,25,gpt-4-turbo-preview,23,1.0
halueval_qa_1866,halueval,False,0.5,0.2903225806451613,0.6774193548387096,0.7586021505376345,131,31,gpt-4-turbo-preview,23,1.0
halueval_qa_1867,halueval,False,0.5143837084839921,0.4125874125874126,0.5541958041958042,0.7700228653129315,702,143,gpt-4-turbo-preview,116,1.0
halueval_qa_1868,halueval,False,0.5,0.2592592592592592,0.8009259259259259,0.5981481481481481,114,27,gpt-4-turbo-preview,19,1.0
halueval_qa_1869,halueval,False,0.5,0.2666666666666666,0.7375,0.6888888888888888,137,30,gpt-4-turbo-preview,25,1.0
halueval_qa_1870,halueval,False,0.5,0.2857142857142857,0.8154761904761905,0.6007936507936507,97,21,gpt-4-turbo-preview,16,1.0
halueval_qa_1871,halueval,True,0.5,0.325,0.653125,0.7666666666666666,211,40,gpt-4-turbo-preview,35,1.0
halueval_qa_1872,halueval,True,0.5,0.3333333333333333,0.7222222222222222,0.7370370370370369,209,45,gpt-4-turbo-preview,35,1.0
halueval_qa_1874,halueval,True,0.5,0.28125,0.76953125,0.6583333333333332,124,32,gpt-4-turbo-preview,24,1.0
halueval_qa_1875,halueval,False,0.5,0.3181818181818182,0.8238636363636364,0.6015151515151514,88,22,gpt-4-turbo-preview,14,1.0
halueval_qa_1876,halueval,True,0.5,0.3653846153846153,0.7307692307692307,0.7256410256410257,225,52,gpt-4-turbo-preview,32,1.0
halueval_qa_1877,halueval,True,0.5,0.4358974358974359,0.75,0.7,174,39,gpt-4-turbo-preview,28,1.0
halueval_qa_1879,halueval,False,0.5,0.3898305084745763,0.5911016949152542,0.7666666666666666,504,118,gpt-4-turbo-preview,90,1.0
halueval_qa_1880,halueval,False,0.5,0.2857142857142857,0.7678571428571429,0.6642857142857141,110,28,gpt-4-turbo-preview,17,1.0
halueval_qa_1881,halueval,False,0.5,0.3529411764705882,0.8235294117647058,0.6019607843137255,78,17,gpt-4-turbo-preview,12,1.0
halueval_qa_1882,halueval,True,0.5,0.4673913043478261,0.6331521739130435,0.7666666666666666,407,92,gpt-4-turbo-preview,68,1.0
halueval_qa_1883,halueval,True,0.5,0.3333333333333333,0.6494252873563219,0.7666666666666666,413,87,gpt-4-turbo-preview,71,1.0
halueval_qa_1884,halueval,True,0.5,0.2857142857142857,0.7559523809523809,0.6801587301587301,93,21,gpt-4-turbo-preview,15,1.0
halueval_qa_1885,halueval,False,0.5,0.4160583941605839,0.5465328467153284,0.7666666666666666,625,137,gpt-4-turbo-preview,107,1.0
halueval_qa_1886,halueval,False,0.5,0.3846153846153846,0.6233974358974359,0.7666666666666666,339,78,gpt-4-turbo-preview,60,1.0
halueval_qa_1888,halueval,False,0.5,0.325,0.6328125,0.7666666666666666,318,80,gpt-4-turbo-preview,46,1.0
halueval_qa_1889,halueval,True,0.5,0.3608247422680412,0.5682989690721649,0.7666666666666666,479,97,gpt-4-turbo-preview,81,1.0
halueval_qa_1890,halueval,False,0.5,0.3103448275862069,0.7543103448275862,0.6942528735632183,104,29,gpt-4-turbo-preview,21,1.0
halueval_qa_1891,halueval,False,0.5,0.2807017543859649,0.5701754385964912,0.7505847953216374,255,57,gpt-4-turbo-preview,43,1.0
halueval_qa_1892,halueval,False,0.5,0.35,0.7875,0.6499999999999999,83,20,gpt-4-turbo-preview,16,1.0
halueval_qa_1893,halueval,True,0.5,0.36,0.83,0.5933333333333333,96,25,gpt-4-turbo-preview,18,1.0
halueval_qa_1894,halueval,True,0.5,0.3846153846153846,0.7884615384615384,0.6487179487179486,66,13,gpt-4-turbo-preview,10,1.0
halueval_qa_1895,halueval,False,0.5,0.3235294117647059,0.7794117647058824,0.6607843137254901,113,34,gpt-4-turbo-preview,17,1.0
halueval_qa_1896,halueval,True,0.5,0.3181818181818182,0.8409090909090909,0.5787878787878786,115,22,gpt-4-turbo-preview,21,1.0
halueval_qa_1897,halueval,False,0.5,0.3548387096774194,0.7459677419354839,0.7053763440860215,121,31,gpt-4-turbo-preview,20,1.0
halueval_qa_1898,halueval,True,0.5,0.2631578947368421,0.9013157894736842,0.4675438596491227,69,19,gpt-4-turbo-preview,13,1.0
halueval_qa_1899,halueval,True,0.5,0.375,0.7604166666666666,0.6861111111111111,98,24,gpt-4-turbo-preview,16,1.0
halueval_qa_1900,halueval,False,0.5,0.375,0.8177083333333334,0.609722222222222,95,24,gpt-4-turbo-preview,17,1.0
halueval_qa_1902,halueval,True,0.5,0.3043478260869565,0.8315217391304348,0.5913043478260869,109,23,gpt-4-turbo-preview,17,1.0
halueval_qa_1903,halueval,True,0.5,0.2592592592592592,0.6342592592592593,0.7327160493827161,125,27,gpt-4-turbo-preview,21,1.0
halueval_qa_1904,halueval,False,0.5,0.4285714285714285,0.75,0.7,204,42,gpt-4-turbo-preview,34,1.0
halueval_qa_1905,halueval,False,0.5,0.2333333333333333,0.7291666666666666,0.6722222222222223,136,30,gpt-4-turbo-preview,22,1.0
halueval_qa_1906,halueval,True,0.5,0.3055555555555556,0.71875,0.7416666666666667,120,36,gpt-4-turbo-preview,22,1.0
halueval_qa_1907,halueval,False,0.5,0.3225806451612903,0.6693548387096774,0.7666666666666666,278,62,gpt-4-turbo-preview,39,1.0
halueval_qa_1908,halueval,True,0.5,0.25,0.66796875,0.7250000000000001,119,32,gpt-4-turbo-preview,22,1.0
halueval_qa_1909,halueval,False,0.5,0.2653061224489796,0.6785714285714286,0.7377551020408164,200,49,gpt-4-turbo-preview,30,1.0
halueval_qa_1910,halueval,True,0.5,0.3809523809523809,0.7559523809523809,0.692063492063492,77,21,gpt-4-turbo-preview,13,1.0
halueval_qa_1911,halueval,True,0.5,0.3571428571428571,0.84375,0.575,105,28,gpt-4-turbo-preview,18,1.0
halueval_qa_1912,halueval,True,0.5,0.3076923076923077,0.6875,0.7666666666666666,253,52,gpt-4-turbo-preview,39,1.0
halueval_qa_1913,halueval,False,0.5,0.2972972972972973,0.7195945945945946,0.7382882882882882,175,37,gpt-4-turbo-preview,33,1.0
halueval_qa_1914,halueval,False,0.5,0.4021739130434782,0.6372282608695652,0.7666666666666666,443,92,gpt-4-turbo-preview,69,1.0
halueval_qa_1915,halueval,True,0.5,0.2539682539682539,0.625,0.7283068783068782,307,63,gpt-4-turbo-preview,52,1.0
halueval_qa_1916,halueval,False,0.5,0.3529411764705882,0.7720588235294118,0.6705882352941175,68,17,gpt-4-turbo-preview,13,1.0
halueval_qa_1917,halueval,False,0.5,0.28125,0.78515625,0.6375,147,32,gpt-4-turbo-preview,25,1.0
halueval_qa_1918,halueval,True,0.5,0.3283582089552239,0.6660447761194029,0.7666666666666666,310,67,gpt-4-turbo-preview,50,1.0
halueval_qa_1919,halueval,False,0.5,0.3333333333333333,0.8291666666666667,0.5944444444444443,126,30,gpt-4-turbo-preview,21,1.0
halueval_qa_1920,halueval,True,0.5,0.2307692307692307,0.7692307692307693,0.6166666666666666,96,26,gpt-4-turbo-preview,17,1.0
halueval_qa_1921,halueval,True,0.5,0.2692307692307692,0.7019230769230769,0.7384615384615385,120,26,gpt-4-turbo-preview,21,1.0
halueval_qa_1922,halueval,False,0.5,0.4210526315789473,0.7763157894736842,0.6649122807017543,171,38,gpt-4-turbo-preview,27,1.0
halueval_qa_1923,halueval,True,0.5,0.3518518518518518,0.6666666666666666,0.7666666666666666,213,54,gpt-4-turbo-preview,44,1.0
halueval_qa_1924,halueval,False,0.5,0.2916666666666667,0.7057291666666666,0.7520833333333334,207,48,gpt-4-turbo-preview,37,1.0
halueval_qa_1925,halueval,False,0.5,0.3333333333333333,0.7708333333333334,0.672222222222222,83,24,gpt-4-turbo-preview,16,1.0
halueval_qa_1926,halueval,False,0.5,0.3684210526315789,0.8223684210526315,0.6035087719298246,81,19,gpt-4-turbo-preview,14,1.0
halueval_qa_1927,halueval,True,0.5,0.2580645161290322,0.7701612903225806,0.6381720430107527,146,31,gpt-4-turbo-preview,23,1.0
halueval_qa_1928,halueval,True,0.5,0.2619047619047619,0.6755952380952381,0.734920634920635,177,42,gpt-4-turbo-preview,30,1.0
halueval_qa_1929,halueval,False,0.5,0.3448275862068966,0.7370689655172413,0.7172413793103449,116,29,gpt-4-turbo-preview,19,1.0
halueval_qa_1931,halueval,True,0.5,0.3269230769230769,0.7355769230769231,0.7192307692307691,225,52,gpt-4-turbo-preview,43,1.0
halueval_qa_1932,halueval,True,0.5,0.4,0.64375,0.7666666666666666,153,60,gpt-4-turbo-preview,22,1.0
halueval_qa_1933,halueval,False,0.5,0.2702702702702703,0.6418918918918919,0.741891891891892,175,37,gpt-4-turbo-preview,31,1.0
halueval_qa_1934,halueval,False,0.5,0.3636363636363636,0.8522727272727273,0.5636363636363635,79,22,gpt-4-turbo-preview,14,1.0
halueval_qa_1935,halueval,False,0.5,0.3103448275862069,0.6508620689655172,0.7666666666666666,131,29,gpt-4-turbo-preview,24,1.0
halueval_qa_1936,halueval,True,0.5,0.4,0.74375,0.7083333333333333,163,40,gpt-4-turbo-preview,31,1.0
halueval_qa_1937,halueval,True,0.5,0.2608695652173913,0.6847826086956522,0.7340579710144928,412,69,gpt-4-turbo-preview,60,1.0
halueval_qa_1938,halueval,False,0.5,0.3297872340425531,0.5199468085106383,0.7666666666666666,464,94,gpt-4-turbo-preview,77,1.0
halueval_qa_1939,halueval,True,0.5,0.2307692307692307,0.7307692307692307,0.667948717948718,204,39,gpt-4-turbo-preview,35,1.0
halueval_qa_1940,halueval,False,0.5,0.4117647058823529,0.6066176470588235,0.7666666666666666,184,34,gpt-4-turbo-preview,31,1.0
halueval_qa_1941,halueval,False,0.5,0.3194444444444444,0.6059027777777778,0.7666666666666666,329,72,gpt-4-turbo-preview,57,1.0
halueval_qa_1942,halueval,True,0.5,0.26,0.655,0.7333333333333334,237,50,gpt-4-turbo-preview,37,1.0
halueval_qa_1943,halueval,True,0.5,0.2608695652173913,0.8315217391304348,0.5586956521739129,86,23,gpt-4-turbo-preview,15,1.0
halueval_qa_1944,halueval,True,0.5,0.2413793103448276,0.8232758620689655,0.5534482758620689,94,29,gpt-4-turbo-preview,19,1.0
halueval_qa_1945,halueval,True,0.5,0.3076923076923077,0.7403846153846154,0.7128205128205127,109,26,gpt-4-turbo-preview,19,1.0
halueval_qa_1946,halueval,False,0.5,0.3333333333333333,0.6296296296296297,0.7666666666666666,120,27,gpt-4-turbo-preview,21,1.0
halueval_qa_1947,halueval,True,0.5,0.3333333333333333,0.64,0.7666666666666666,385,75,gpt-4-turbo-preview,60,1.0
halueval_qa_1948,halueval,False,0.5,0.3333333333333333,0.6466049382716049,0.7666666666666666,379,81,gpt-4-turbo-preview,60,1.0
halueval_qa_1949,halueval,True,0.5,0.3548387096774194,0.7116935483870968,0.7510752688172042,327,62,gpt-4-turbo-preview,47,1.0
halueval_qa_1950,halueval,True,0.5,0.303030303030303,0.6590909090909091,0.7666666666666666,150,33,gpt-4-turbo-preview,27,1.0
halueval_qa_1951,halueval,False,0.5,0.2702702702702703,0.7871621621621622,0.6256756756756756,152,37,gpt-4-turbo-preview,27,1.0
halueval_qa_1952,halueval,True,0.5,0.3461538461538461,0.6826923076923077,0.7666666666666666,243,52,gpt-4-turbo-preview,39,1.0
halueval_qa_1953,halueval,True,0.5,0.3142857142857143,0.9035714285714286,0.4952380952380951,139,35,gpt-4-turbo-preview,21,1.0
halueval_qa_1954,halueval,True,0.5,0.3720930232558139,0.7761627906976745,0.6651162790697673,175,43,gpt-4-turbo-preview,31,1.0
halueval_qa_1955,halueval,True,0.5,0.2916666666666667,0.7395833333333334,0.7069444444444444,73,24,gpt-4-turbo-preview,12,1.0
halueval_qa_1956,halueval,False,0.5,0.3157894736842105,0.7039473684210527,0.7614035087719297,78,19,gpt-4-turbo-preview,13,1.0
halueval_qa_1957,halueval,False,0.5,0.4883720930232558,0.6482558139534884,0.7666666666666666,202,43,gpt-4-turbo-preview,35,1.0
halueval_qa_1958,halueval,True,0.5,0.3410852713178294,0.6162790697674418,0.7666666666666666,627,129,gpt-4-turbo-preview,102,1.0
halueval_qa_1959,halueval,True,0.5,0.4117647058823529,0.7352941176470589,0.7196078431372548,213,51,gpt-4-turbo-preview,38,1.0
halueval_qa_1960,halueval,True,0.5,0.2631578947368421,0.6875,0.7359649122807017,171,38,gpt-4-turbo-preview,31,1.0
halueval_qa_1961,halueval,False,0.5,0.391304347826087,0.7119565217391305,0.7507246376811594,190,46,gpt-4-turbo-preview,30,1.0
halueval_qa_1962,halueval,False,0.5,0.35,0.76875,0.6749999999999998,85,20,gpt-4-turbo-preview,14,1.0
halueval_qa_1963,halueval,False,0.5,0.303030303030303,0.7045454545454546,0.7606060606060605,148,33,gpt-4-turbo-preview,24,1.0
halueval_qa_1964,halueval,False,0.5,0.3846153846153846,0.8269230769230769,0.5974358974358974,52,13,gpt-4-turbo-preview,10,1.0
halueval_qa_1965,halueval,True,0.5,0.4285714285714285,0.6941964285714286,0.7666666666666666,195,56,gpt-4-turbo-preview,33,1.0
halueval_qa_1967,halueval,True,0.5,0.2727272727272727,0.7897727272727273,0.6242424242424242,96,22,gpt-4-turbo-preview,14,1.0
halueval_qa_1969,halueval,False,0.5,0.25,0.69375,0.7250000000000001,165,40,gpt-4-turbo-preview,29,1.0
halueval_qa_1970,halueval,False,0.5392761690739007,0.4438502673796791,0.5113636363636364,0.7758311061172435,915,187,gpt-4-turbo-preview,142,1.0
halueval_qa_1971,halueval,False,0.5,0.3461538461538461,0.59375,0.7666666666666666,426,104,gpt-4-turbo-preview,62,1.0
halueval_qa_1972,halueval,True,0.5,0.35,0.74375,0.7083333333333333,91,20,gpt-4-turbo-preview,13,1.0
halueval_qa_1973,halueval,True,0.5,0.2777777777777778,0.7708333333333334,0.6537037037037037,158,36,gpt-4-turbo-preview,26,1.0
halueval_qa_1974,halueval,False,0.5,0.3333333333333333,0.8055555555555556,0.6259259259259258,106,27,gpt-4-turbo-preview,19,1.0
halueval_qa_1975,halueval,True,0.5,0.3,0.6583333333333333,0.7666666666666666,118,30,gpt-4-turbo-preview,18,1.0
halueval_qa_1976,halueval,False,0.5,0.2702702702702703,0.6790540540540541,0.741891891891892,128,37,gpt-4-turbo-preview,24,1.0
halueval_qa_1977,halueval,True,0.5,0.375,0.765625,0.6791666666666666,84,16,gpt-4-turbo-preview,13,1.0
halueval_qa_1979,halueval,False,0.5,0.3,0.81875,0.6083333333333333,96,20,gpt-4-turbo-preview,15,1.0
halueval_qa_1980,halueval,False,0.5,0.2857142857142857,0.7142857142857143,0.7357142857142857,96,21,gpt-4-turbo-preview,16,1.0
halueval_qa_1981,halueval,False,0.5,0.32,0.715,0.7466666666666666,109,25,gpt-4-turbo-preview,18,1.0
halueval_qa_1982,halueval,False,0.5,0.25,0.65625,0.7250000000000001,108,28,gpt-4-turbo-preview,19,1.0
halueval_qa_1983,halueval,True,0.5,0.3703703703703703,0.7731481481481481,0.6691358024691357,123,27,gpt-4-turbo-preview,18,1.0
halueval_qa_1984,halueval,True,0.5,0.3114754098360656,0.6270491803278688,0.7666666666666666,290,61,gpt-4-turbo-preview,46,1.0
halueval_qa_1986,halueval,True,0.5,0.2580645161290322,0.7137096774193549,0.7134408602150537,137,31,gpt-4-turbo-preview,25,1.0
halueval_qa_1987,halueval,False,0.5,0.3333333333333333,0.6151960784313726,0.7666666666666666,215,51,gpt-4-turbo-preview,36,1.0
halueval_qa_1988,halueval,False,0.5,0.2878787878787879,0.634469696969697,0.7565656565656567,266,66,gpt-4-turbo-preview,40,1.0
halueval_qa_1990,halueval,True,0.5,0.275,0.740625,0.6916666666666667,151,40,gpt-4-turbo-preview,25,1.0
halueval_qa_1991,halueval,False,0.5,0.2962962962962963,0.6712962962962963,0.7635802469135802,141,27,gpt-4-turbo-preview,22,1.0
halueval_qa_1992,halueval,True,0.5,0.3333333333333333,0.7048611111111112,0.7601851851851851,155,36,gpt-4-turbo-preview,26,1.0
halueval_qa_1993,halueval,False,0.5,0.3181818181818182,0.75,0.7,92,22,gpt-4-turbo-preview,17,1.0
halueval_qa_1994,halueval,True,0.5,0.2333333333333333,0.5875,0.7111111111111111,289,60,gpt-4-turbo-preview,48,1.0
halueval_qa_1995,halueval,True,0.5,0.2647058823529412,0.7095588235294118,0.7245098039215686,130,34,gpt-4-turbo-preview,24,1.0
halueval_qa_1996,halueval,False,0.5,0.3076923076923077,0.6858974358974359,0.7666666666666666,151,39,gpt-4-turbo-preview,22,1.0
halueval_qa_1997,halueval,True,0.5,0.2692307692307692,0.65625,0.7410256410256411,245,52,gpt-4-turbo-preview,40,1.0
halueval_qa_1998,halueval,True,0.5,0.2264150943396226,0.6674528301886793,0.7053459119496855,228,53,gpt-4-turbo-preview,40,1.0
halueval_qa_1999,halueval,False,0.5,0.3282051282051282,0.5621794871794872,0.7666666666666666,1002,195,gpt-4-turbo-preview,150,1.0
halueval_qa_2000,halueval,False,0.5,0.3793103448275862,0.8103448275862069,0.6195402298850574,128,29,gpt-4-turbo-preview,21,1.0
halueval_qa_2001,halueval,False,0.5,0.3,0.7041666666666667,0.7611111111111111,150,30,gpt-4-turbo-preview,23,1.0
halueval_qa_2002,halueval,True,0.5,0.3103448275862069,0.6681034482758621,0.7666666666666666,251,58,gpt-4-turbo-preview,44,1.0
halueval_qa_2004,halueval,False,0.5,0.25,0.69921875,0.7250000000000001,148,32,gpt-4-turbo-preview,23,1.0
halueval_qa_2005,halueval,False,0.5,0.3,0.8875,0.5166666666666666,96,20,gpt-4-turbo-preview,16,1.0
halueval_qa_2006,halueval,True,0.5,0.3191489361702128,0.6835106382978723,0.7666666666666666,232,47,gpt-4-turbo-preview,37,1.0
halueval_qa_2007,halueval,True,0.5,0.32,0.715,0.7466666666666666,209,50,gpt-4-turbo-preview,36,1.0
halueval_qa_2008,halueval,True,0.5364859096327225,0.3763837638376384,0.5267527675276753,0.7751800455809685,1290,271,gpt-4-turbo-preview,193,1.0
halueval_qa_2010,halueval,False,0.5,0.285,0.614375,0.7541666666666667,888,200,gpt-4-turbo-preview,131,1.0
halueval_qa_2011,halueval,False,0.5,0.2666666666666666,0.6375,0.7388888888888889,123,30,gpt-4-turbo-preview,23,1.0
halueval_qa_2012,halueval,True,0.5,0.2666666666666666,0.5416666666666666,0.7388888888888889,309,60,gpt-4-turbo-preview,47,1.0
halueval_qa_2013,halueval,True,0.5,0.25,0.6493055555555556,0.7250000000000001,164,36,gpt-4-turbo-preview,23,1.0
halueval_qa_2014,halueval,True,0.5,0.4137931034482758,0.8275862068965517,0.596551724137931,112,29,gpt-4-turbo-preview,21,1.0
halueval_qa_2015,halueval,True,0.5,0.3111111111111111,0.6486111111111111,0.7666666666666666,448,90,gpt-4-turbo-preview,75,1.0
halueval_qa_2016,halueval,False,0.5,0.2727272727272727,0.7045454545454546,0.7378787878787878,154,33,gpt-4-turbo-preview,27,1.0
halueval_qa_2017,halueval,False,0.5,0.2333333333333333,0.5833333333333334,0.7111111111111111,327,60,gpt-4-turbo-preview,49,1.0
halueval_qa_2018,halueval,False,0.5,0.3636363636363636,0.6647727272727273,0.7666666666666666,108,22,gpt-4-turbo-preview,15,1.0
halueval_qa_2019,halueval,False,0.5,0.3461538461538461,0.6346153846153846,0.7666666666666666,577,104,gpt-4-turbo-preview,82,1.0
halueval_qa_2020,halueval,True,0.5,0.2727272727272727,0.7840909090909091,0.6318181818181818,118,33,gpt-4-turbo-preview,18,1.0
halueval_qa_2021,halueval,False,0.5,0.3043478260869565,0.8152173913043478,0.6130434782608696,101,23,gpt-4-turbo-preview,17,1.0
halueval_qa_2022,halueval,True,0.5,0.2222222222222222,0.75,0.6351851851851851,102,27,gpt-4-turbo-preview,17,1.0
halueval_qa_2023,halueval,False,0.5,0.3529411764705882,0.7720588235294118,0.6705882352941175,90,17,gpt-4-turbo-preview,15,1.0
halueval_qa_2024,halueval,True,0.5,0.3859649122807017,0.6513157894736842,0.7666666666666666,244,57,gpt-4-turbo-preview,42,1.0
halueval_qa_2025,halueval,True,0.5,0.2666666666666666,0.6791666666666667,0.7388888888888889,112,30,gpt-4-turbo-preview,19,1.0
halueval_qa_2026,halueval,True,0.5,0.3,0.7541666666666667,0.6944444444444444,128,30,gpt-4-turbo-preview,18,1.0
halueval_qa_2028,halueval,True,0.5,0.3,0.775,0.6666666666666665,115,30,gpt-4-turbo-preview,22,1.0
halueval_qa_2029,halueval,True,0.5,0.2592592592592592,0.7870370370370371,0.6166666666666665,95,27,gpt-4-turbo-preview,17,1.0
halueval_qa_2030,halueval,False,0.5,0.3181818181818182,0.71875,0.7416666666666667,159,44,gpt-4-turbo-preview,33,1.0
halueval_qa_2031,halueval,False,0.5,0.4193548387096774,0.7298387096774194,0.7268817204301075,126,31,gpt-4-turbo-preview,19,1.0
halueval_qa_2032,halueval,False,0.5,0.2592592592592592,0.7222222222222222,0.7030864197530864,133,27,gpt-4-turbo-preview,20,1.0
halueval_qa_2033,halueval,True,0.5,0.4117647058823529,0.6593137254901961,0.7666666666666666,252,51,gpt-4-turbo-preview,39,1.0
halueval_qa_2034,halueval,True,0.5,0.3142857142857143,0.5875,0.7666666666666666,385,70,gpt-4-turbo-preview,60,1.0
halueval_qa_2035,halueval,True,0.5,0.375,0.71875,0.7416666666666667,139,32,gpt-4-turbo-preview,22,1.0
halueval_qa_2036,halueval,False,0.5,0.4625,0.5765625,0.7666666666666666,393,80,gpt-4-turbo-preview,63,1.0
halueval_qa_2037,halueval,True,0.5,0.4054054054054054,0.7533783783783784,0.6954954954954954,153,37,gpt-4-turbo-preview,24,1.0
halueval_qa_2038,halueval,False,0.5,0.2549019607843137,0.7303921568627451,0.688562091503268,176,51,gpt-4-turbo-preview,33,1.0
halueval_qa_2039,halueval,False,0.5,0.3679245283018867,0.6132075471698113,0.7666666666666666,575,106,gpt-4-turbo-preview,91,1.0
halueval_qa_2040,halueval,True,0.5,0.3142857142857143,0.6660714285714285,0.7666666666666666,304,70,gpt-4-turbo-preview,46,1.0
halueval_qa_2041,halueval,True,0.5,0.3404255319148936,0.5757978723404256,0.7666666666666666,433,94,gpt-4-turbo-preview,71,1.0
